62860700	1	1105	11050019	"062-8607"	1	0	"北海道"	"ホッカイドウ"	"札幌市豊平区"	"サッポロシトヨヒラク"	"豊平六条"	"トヨヒラ０６ジョウ"						"北海商科大学"	"ホツカイシヨウカダイガク"	"豊平六条６丁目１０番"	
62852000	1	1105	11050028	"062-8520"	1	0	"北海道"	"ホッカイドウ"	"札幌市豊平区"	"サッポロシトヨヒラク"	"西岡三条"	"ニシオカ０３ジョウ"						"札幌大学"	"サツポロダイガク"	"西岡三条７丁目３番１号"	
5860100	1	1106	11060091	"005-8601"	1	0	"北海道"	"ホッカイドウ"	"札幌市南区"	"サッポロシミナミク"	"南沢五条"	"ミナミサワ０５ジョウ"						"東海大学　札幌校舎"	"トウカイダイガク　サツポロコウシヤ"	"南沢五条１丁目１−１"	
5860200	1	1106	11060091	"005-8602"	1	0	"北海道"	"ホッカイドウ"	"札幌市南区"	"サッポロシミナミク"	"南沢五条"	"ミナミサワ０５ジョウ"						"東海大学付属第四高等学校"	"トウカイダイガクフゾクダイヨンコウトウガツコウ"	"南沢五条１丁目１−１"	
4866600	1	1108	11080008	"004-8666"	1	0	"北海道"	"ホッカイドウ"	"札幌市厚別区"	"サッポロシアツベツク"	"厚別中央一条"	"アツベツチュウオウ０１ジョウ"						"学校法人　札幌学院大学　新札幌キャンパス"	"ガツコウホウジン　サツポロガクインダイガク　シンサツポロキヤンパス"	"厚別中央一条５丁目１番１号"	
4853300	1	1108	11080029	"004-8533"	1	0	"北海道"	"ホッカイドウ"	"札幌市厚別区"	"サッポロシアツベツク"	"大谷地西"	"オオヤチニシ"						"北星学園大学図書館"	"ホクセイガクエンダイガクトシヨカン"	"大谷地西２丁目３番１号"	
4863100	1	1108	11080029	"004-8631"	1	0	"北海道"	"ホッカイドウ"	"札幌市厚別区"	"サッポロシアツベツク"	"大谷地西"	"オオヤチニシ"						"北星学園大学"	"ホクセイガクエンダイガク"	"大谷地西２丁目３番１号"	
6858500	1	1109	11090065	"006-8585"	1	0	"北海道"	"ホッカイドウ"	"札幌市手稲区"	"サッポロシテイネク"	"前田七条"	"マエダ０７ジョウ"						"北海道科学大学"	"ホツカイドウカガクダイガク"	"前田七条１５丁目４番１号"	
4860300	1	1110	11100018	"004-8603"	1	0	"北海道"	"ホッカイドウ"	"札幌市清田区"	"サッポロシキヨタク"	"清田四条"	"キヨタ０４ジョウ"						"札幌国際大学短期大学部"	"サツポロコクサイダイガクタンキダイガクブ"	"清田四条１丁目４番１号"	
4860200	1	1110	11100018	"004-8602"	1	0	"北海道"	"ホッカイドウ"	"札幌市清田区"	"サッポロシキヨタク"	"清田四条"	"キヨタ０４ジョウ"						"札幌国際大学"	"サツポロコクサイダイガク"	"清田四条１丁目４番１号"	
41865500	1	1202	12020045	"041-8655"	1	0	"北海道"	"ホッカイドウ"	"函館市"	"ハコダテシ"	"亀田中野町"	"カメダナカノチョウ"						"公立はこだて未来大学"	"コウリツハコダテミライダイガク"	"亀田中野町１１６番地２"	
40856700	1	1202	12020114	"040-8567"	1	0	"北海道"	"ホッカイドウ"	"函館市"	"ハコダテシ"	"八幡町"	"ハチマンチョウ"						"北海道教育大学　教育学部　函館校"	"ホツカイドウキヨウイクダイガク　キヨウイクガクブ　ハコダテコウ"	"八幡町１−２"	
41861100	1	1202	12020150	"041-8611"	1	0	"北海道"	"ホッカイドウ"	"函館市"	"ハコダテシ"	"港町"	"ミナトチョウ"						"北海道大学　水産学部"	"ホツカイドウダイガク　スイサンガクブ"	"港町３丁目１番１号"	
42858800	1	1202	12020164	"042-8588"	1	0	"北海道"	"ホッカイドウ"	"函館市"	"ハコダテシ"	"湯川町"	"ユノカワチョウ"						"函館大学　付属有斗高等学校"	"ハコダテダイガク　フゾクユウトコウトウガツコウ"	"湯川町２丁目４３番１号"	
47029200	1	1203	12030031	"047-0292"	1	0	"北海道"	"ホッカイドウ"	"小樽市"	"オタルシ"	"銭函"	"ゼニバコ"						"独立行政法人　雇用・能力開発機構　北海道職業能力開発大学校"	"ドクリツギヨウセイホウジン　コヨウ・ノウリヨクカイハツキコウ　ホツカイドウシヨクギヨウノウリヨクカイハツダイガツコウ"	"銭函３丁目１９０"	
47850100	1	1203	12030050	"047-8501"	1	0	"北海道"	"ホッカイドウ"	"小樽市"	"オタルシ"	"緑"	"ミドリ"						"小樽商科大学"	"オタルシヨウカダイガク"	"緑３丁目５番２１号"	
47850200	1	1203	12030050	"047-8502"	1	0	"北海道"	"ホッカイドウ"	"小樽市"	"オタルシ"	"緑"	"ミドリ"						"小樽商科大学　附属図書館"	"オタルシヨウカダイガク　フゾクトシヨカン"	"緑３丁目５番２１号"	
47850300	1	1203	12030050	"047-8503"	1	0	"北海道"	"ホッカイドウ"	"小樽市"	"オタルシ"	"緑"	"ミドリ"						"小樽商科大学　生活協同組合"	"オタルシヨウカダイガク　セイカツキヨウドウクミアイ"	"緑３丁目５番２１号"	
78855500	1	1204	12040000	"078-8555"	1	0	"北海道"	"ホッカイドウ"	"旭川市"	"アサヒカワシ"		"　"	"（該当なし）"					"中小企業大学校旭川校"	"チユウシヨウキギヨウダイガクコウアサヒカワコウ"	"緑が丘東三条２丁目２番１号"	
78851000	1	1204	12040000	"078-8510"	1	0	"北海道"	"ホッカイドウ"	"旭川市"	"アサヒカワシ"		"　"	"（該当なし）"					"旭川医科大学"	"アサヒカワイカダイガク"	"緑が丘東二条１丁目１番１号"	
79850500	1	1204	12040000	"079-8505"	1	0	"北海道"	"ホッカイドウ"	"旭川市"	"アサヒカワシ"		"　"	"（該当なし）"					"旭川大学高等学校"	"アサヒカワダイガクコウトウガツコウ"	"永山七条１６丁目"	
79850100	1	1204	12040000	"079-8501"	1	0	"北海道"	"ホッカイドウ"	"旭川市"	"アサヒカワシ"		"　"	"（該当なし）"					"旭川大学・旭川大学女子短期大学部"	"アサヒカワダイガク・アサヒカワダイガクジヨシタンキダイガクブ"	"永山三条２３丁目３"	
70860100	1	1204	12040085	"070-8601"	1	0	"北海道"	"ホッカイドウ"	"旭川市"	"アサヒカワシ"	"神居町忠和"	"カムイチョウチュウワ"						"北海道東海大学　旭川校舎"	"ホツカイドウトウカイダイガク　アサヒカワコウシヤ"	"神居町忠和２２４番地"	
70862100	1	1204	12040294	"070-8621"	1	0	"北海道"	"ホッカイドウ"	"旭川市"	"アサヒカワシ"	"北門町"	"ホクモンチョウ"						"北海道教育大学　教育学部　旭川校"	"ホツカイドウキヨウイクダイガク　キヨウイクガクブ　アサヒカワコウ"	"北門町９丁目"	
50858500	1	1205	12050046	"050-8585"	1	0	"北海道"	"ホッカイドウ"	"室蘭市"	"ムロランシ"	"水元町"	"ミズモトチョウ"						"室蘭工業大学"	"ムロランコウギヨウダイガク"	"水元町２７番１号"	
85858500	1	1206	12060034	"085-8585"	1	0	"北海道"	"ホッカイドウ"	"釧路市"	"クシロシ"	"芦野"	"アシノ"						"釧路公立大学"	"クシロコウリツダイガク"	"芦野４丁目１番１号"	
85858000	1	1206	12060101	"085-8580"	1	0	"北海道"	"ホッカイドウ"	"釧路市"	"クシロシ"	"城山"	"シロヤマ"						"北海道教育大学　教育学部　釧路校"	"ホツカイドウキヨウイクダイガク　キヨウイクガクブ　クシロコウ"	"城山１丁目１５番５５号"	
80855500	1	1207	12070004	"080-8555"	1	0	"北海道"	"ホッカイドウ"	"帯広市"	"オビヒロシ"	"稲田町"	"イナダチョウ"						"帯広畜産大学"	"オビヒロチクサンダイガク"	"稲田町西２線１１番地"	
90850700	1	1208	12080042	"090-8507"	1	0	"北海道"	"ホッカイドウ"	"北見市"	"キタミシ"	"公園町"	"コウエンチョウ"						"北見工業大学"	"キタミコウギヨウダイガク"	"公園町１６５番地"	
68864200	1	1210	12100153	"068-8642"	1	0	"北海道"	"ホッカイドウ"	"岩見沢市"	"イワミザワシ"	"緑が丘"	"ミドリガオカ"						"北海道教育大学　教育学部　岩見沢校"	"ホツカイドウキヨウイクダイガク　キヨウイクガクブ　イワミザワコウ"	"緑が丘２丁目３４番地"	
99249300	1	1211	12110089	"099-2493"	1	0	"北海道"	"ホッカイドウ"	"網走市"	"アバシリシ"	"八坂"	"ヤサカ"						"東京農業大学　生物産業学部"	"トウキヨウノウギヨウダイガク　セイブツサンギヨウガクブ"	"八坂１９６番地"	
59129200	1	1213	12130054	"059-1292"	1	0	"北海道"	"ホッカイドウ"	"苫小牧市"	"トマコマイシ"	"錦岡"	"ニシキオカ"						"苫小牧駒澤大学"	"トマコマイコマザワダイガク"	"錦岡５２１−２９３"	
53854100	1	1213	12130076	"053-8541"	1	0	"北海道"	"ホッカイドウ"	"苫小牧市"	"トマコマイシ"	"美園町"	"ミソノチョウ"						"駒澤大学附属　苫小牧高等学校"	"コマザワダイガクフゾク　トマコマイコウトウガツコウ"	"美園町１丁目９番３号"	
79019700	1	1215	12150000	"079-0197"	1	0	"北海道"	"ホッカイドウ"	"美唄市"	"ビバイシ"		"　"	"（該当なし）"					"専修大学北海道短期大学"	"センシユウダイガクホツカイドウタンキダイガク"	"美唄１６１０−１"	
69858500	1	1217	12170052	"069-8585"	1	0	"北海道"	"ホッカイドウ"	"江別市"	"エベツシ"	"西野幌"	"ニシノッポロ"						"北海道情報大学"	"ホツカイドウジヨウホウダイガク"	"西野幌５９番地２号"	
69855500	1	1217	12170067	"069-8555"	1	0	"北海道"	"ホッカイドウ"	"江別市"	"エベツシ"	"文京台"	"ブンキョウダイ"						"札幌学院大学"	"サツポロガクインダイガク"	"文京台１１番地"	
69851100	1	1217	12170067	"069-8511"	1	0	"北海道"	"ホッカイドウ"	"江別市"	"エベツシ"	"文京台"	"ブンキョウダイ"						"北翔大学・北翔大学短期大学部"	"ホクシヨウダイガク・ホクシヨウダイガクタンキダイガクブ"	"文京台２３番地"	
69850100	1	1217	12170069	"069-8501"	1	0	"北海道"	"ホッカイドウ"	"江別市"	"エベツシ"	"文京台緑町"	"ブンキョウダイミドリマチ"						"酪農学園大学"	"ラクノウガクエンダイガク"	"文京台緑町５８２番地２号"	
96864100	1	1221	12210018	"096-8641"	1	0	"北海道"	"ホッカイドウ"	"名寄市"	"ナヨロシ"	"西四条北"	"ニシ０４ジョウキタ"						"名寄市立大学"	"ナヨロシリツダイガク"	"西四条北８丁目１番地"	
66865500	1	1224	12240057	"066-8655"	1	0	"北海道"	"ホッカイドウ"	"千歳市"	"チトセシ"	"美々"	"ビビ"						"学校法人　千歳科学技術大学"	"ガツコウホウジン　チトセカガクギジユツダイガク"	"美々７５８番地６５"	
74858500	1	1228	12280000	"074-8585"	1	0	"北海道"	"ホッカイドウ"	"深川市"	"フカガワシ"		"　"	"（該当なし）"					"拓殖大学　北海道短期大学"	"タクシヨクダイガク　ホツカイドウタンキダイガク"	"メム４５５８番地"	
61029300	1	1303	13030007	"061-0293"	1	0	"北海道"	"ホッカイドウ"	"石狩郡当別町"	"イシカリグントウベツチョウ"	"金沢"	"カナザワ"						"学校法人　東日本学園北海道医療大学"	"ガツコウホウジン　ヒガシニツポンガクエンホツカイドウイリヨウダイガク"	"金沢１７５７番地"	
30019600	2	2201	22010038	"030-0196"	1	0	"青森県"	"アオモリケン"	"青森市"	"アオモリシ"	"合子沢"	"ゴウシザワ"						"青森公立大学"	"アオモリコウリツダイガク"	"合子沢山崎１５３−４"	
30850500	2	2201	22010120	"030-8505"	1	0	"青森県"	"アオモリケン"	"青森市"	"アオモリシ"	"浜館"	"ハマダテ"						"青森県立　保健大学"	"アオモリケンリツ　ホケンダイガク"	"浜館間瀬５８−１"	
36850300	2	2202	22020051	"036-8503"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"上瓦ケ町"	"カミカワラケチョウ"						"東北女子短期大学"	"トウホクジヨシタンキダイガク"	"上瓦ケ町２５"	
36853000	2	2202	22020071	"036-8530"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"清原"	"キヨハラ"						"東北女子大学"	"トウホクジヨシダイガク"	"清原１丁目１番地１６"	
36856200	2	2202	22020091	"036-8562"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"在府町"	"ザイフチョウ"						"弘前大学　（医学部）"	"ヒロサキダイガク　（イガクブ）"	"在府町５"	
36856006	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　附属図書館"	"ヒロサキダイガク　フゾクトシヨカン"	"文京町１"	
36856101	2	2202	22020221	"036-8561"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学農学生命科学部"	"ヒロサキダイガクノウガクセイメイカガクブ"	"文京町３"	
36856007	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　保健管理センター"	"ヒロサキダイガク　ホケンカンリセンタ−"	"文京町１"	
36856000	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学事務局　（本部）"	"ヒロサキダイガクジムキヨク　（ホンブ）"	"文京町１"	
36856002	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　学生部"	"ヒロサキダイガク　ガクセイブ"	"文京町１"	
36856004	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　生涯学習教育研究センター"	"ヒロサキダイガク　シヨウガイガクシユウキヨウイクケンキユウセンタ−"	"文京町１"	
36856001	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　（本部）"	"ヒロサキダイガク　（ホンブ）"	"文京町１"	
36856103	2	2202	22020221	"036-8561"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　総合情報処理センター"	"ヒロサキダイガク　ソウゴウジヨウホウシヨリセンタ−"	"文京町３"	
36856003	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　教育学部"	"ヒロサキダイガク　キヨウイクガクブ"	"文京町１"	
36856100	2	2202	22020221	"036-8561"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　理工学部"	"ヒロサキダイガク　リコウガクブ"	"文京町３"	
36856102	2	2202	22020221	"036-8561"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　遺伝子実験施設"	"ヒロサキダイガク　イデンシジツケンシセツ"	"文京町３"	
36856005	2	2202	22020221	"036-8560"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"文京町"	"ブンキョウチョウ"						"弘前大学　人文学部"	"ヒロサキダイガク　ジンブンガクブ"	"文京町１"	
36856400	2	2202	22020224	"036-8564"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"本町"	"ホンチョウ"						"弘前大学大学院　保健学研究科"	"ヒロサキダイガクダイガクイン　ホケンガクケンキユウカ"	"本町６６番地１"	
36856300	2	2202	22020224	"036-8563"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"本町"	"ホンチョウ"						"弘前大学　医学部附属病院"	"ヒロサキダイガク　イガクブフゾクビヨウイン"	"本町５３"	
36857700	2	2202	22020247	"036-8577"	1	0	"青森県"	"アオモリケン"	"弘前市"	"ヒロサキシ"	"稔町"	"ミノリチョウ"						"弘前学院大学"	"ヒロサキガクインダイガク"	"稔町１３−１"	
31858800	2	2203	22030097	"031-8588"	1	0	"青森県"	"アオモリケン"	"八戸市"	"ハチノヘシ"	"美保野"	"ミホノ"						"八戸大学"	"ハチノヘダイガク"	"美保野１３−９８"	
31850100	2	2203	22030098	"031-8501"	1	0	"青森県"	"アオモリケン"	"八戸市"	"ハチノヘシ"	"妙"	"ミョウ"						"八戸工業大学"	"ハチノヘコウギヨウダイガク"	"妙大開８８−１"	
31850500	2	2203	22030098	"031-8505"	1	0	"青森県"	"アオモリケン"	"八戸市"	"ハチノヘシ"	"妙"	"ミョウ"						"八戸工業大学第二高等学校"	"ハチノヘコウギヨウダイガクダイニコウトウガツコウ"	"妙大開６７"	
34862800	2	2206	22060046	"034-8628"	1	0	"青森県"	"アオモリケン"	"十和田市"	"トワダシ"	"東二十三番町"	"ヒガシ２３バンチョウ"						"北里大学　獣医畜産学部"	"キタサトダイガク　ジユウイチクサンガクブ"	"東二十三番町３５−１"	
39259800	2	2402	24020025	"039-2598"	1	0	"青森県"	"アオモリケン"	"上北郡七戸町"	"カミキタグンシチノヘマチ"	"大沢"	"オオサワ"						"青森県営農大学校"	"アオモリケンエイノウダイガツコウ"	"大沢４８−８"	
20855000	3	3201	32010012	"020-8550"	1	0	"岩手県"	"イワテケン"	"盛岡市"	"モリオカシ"	"上田"	"ウエダ"						"岩手大学　（本部関係）"	"イワテダイガク　（ホンブカンケイ）"	"上田３丁目１８−８"	
20855100	3	3201	32010012	"020-8551"	1	0	"岩手県"	"イワテケン"	"盛岡市"	"モリオカシ"	"上田"	"ウエダ"						"岩手大学　工学部"	"イワテダイガク　コウガクブ"	"上田４丁目３−５"	
20850500	3	3201	32010014	"020-8505"	1	0	"岩手県"	"イワテケン"	"盛岡市"	"モリオカシ"	"内丸"	"ウチマル"						"岩手医科大学附属　内丸メディカルセンター"	"イワテイカダイガクフゾク　ウチマルメデイカルセンタ−"	"内丸１９番１号"	
25850100	3	3205	32050070	"025-8501"	1	0	"岩手県"	"イワテケン"	"花巻市"	"ハナマキシ"	"下根子"	"シモネコ"						"学校法人　富士大学"	"ガツコウホウジン　フジダイガク"	"下根子４５０−３"	
24851300	3	3206	32060014	"024-8513"	1	0	"岩手県"	"イワテケン"	"北上市"	"キタカミシ"	"鍛冶町"	"カジマチ"						"専修大学　北上福祉教育専門学校"	"センシユウダイガク　キタカミフクシキヨウイクセンモンガツコウ"	"鍛冶町１丁目３番地１"	
20069300	3	3216	32160115	"020-0693"	1	0	"岩手県"	"イワテケン"	"滝沢市"	"タキザワシ"	"巣子"	"スゴ"						"岩手県立大学"	"イワテケンリツダイガク"	"巣子１５２−５２"	
20069400	3	3216	32160116	"020-0694"	1	0	"岩手県"	"イワテケン"	"滝沢市"	"タキザワシ"	"砂込"	"スナコミ"						"盛岡大学"	"モリオカダイガク"	"砂込８０８"	
28369500	3	3322	33220024	"028-3695"	1	0	"岩手県"	"イワテケン"	"紫波郡矢巾町"	"シワグンヤハバチョウ"	"医大通"	"イダイドオリ"						"岩手医科大学　附属病院"	"イワテイカダイガク　フゾクビヨウイン"	"医大通二丁目１番１号"	
28369400	3	3322	33220024	"028-3694"	1	0	"岩手県"	"イワテケン"	"紫波郡矢巾町"	"シワグンヤハバチョウ"	"医大通"	"イダイドオリ"						"学校法人　岩手医科大学"	"ガツコウホウジン　イワテイカダイガク"	"医大通一丁目１番１号"	
980857800	4	4101	41010008	"980-8578"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"荒巻"	"アラマキ"						"東北大学　（理学部・薬学部等）"	"トウホクダイガク　（リガクブ・ヤクガクブトウ）"	"荒巻青葉６−３"	
980857200	4	4101	41010008	"980-8572"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"荒巻"	"アラマキ"						"東北大学　農学部・環境科学研究科・災害科学国際研究所・国際集積エレクトロニクス研究開発センター"	"トウホクダイガク　ノウガクブ・カンキヨウカガクケンキユウカ・サイガイカガクコクサイケンキユウジヨ・コクサイシユウセキエレクトロニクスケンキユウカイハツセンタ−"	"荒巻青葉４６８−１"	
980857900	4	4101	41010008	"980-8579"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"荒巻"	"アラマキ"						"東北大学（工学研究科・工学部等）"	"トウホクダイガク（コウガクケンキユウカ・コウガクブトウ）"	"荒巻青葉６−６"	
980857700	4	4101	41010027	"980-8577"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"片平"	"カタヒラ"						"東北大学　（本部事務機構等）"	"トウホクダイガク　（ホンブジムキコウトウ）"	"片平２丁目１−１"	
980857600	4	4101	41010031	"980-8576"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"川内"	"カワウチ"						"東北大学　文学部・文学研究科"	"トウホクダイガク　ブンガクブ・ブンガクケンキユウカ"	"川内２７−１"	
981852200	4	4101	41010051	"981-8522"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"国見"	"クニミ"						"東北福祉大学"	"トウホクフクシダイガク"	"国見１丁目８−１"	
981852300	4	4101	41010051	"981-8523"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"国見"	"クニミ"						"東北福祉大学　ステーションキャンパス"	"トウホクフクシダイガク　ステ−シヨンキヤンパス"	"国見１丁目１９−１"	
981855000	4	4101	41010051	"981-8550"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"国見"	"クニミ"						"学校法人　東北文化学園大学"	"ガツコウホウジン　トウホクブンカガクエンダイガク"	"国見６丁目４５−１６"	
981855100	4	4101	41010051	"981-8551"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"国見"	"クニミ"						"東北文化学園大学　東北科学技術短期大学"	"トウホクブンカガクエンダイガク　トウホクカガクギジユツタンキダイガク"	"国見６丁目４５−１６"	
981855800	4	4101	41010057	"981-8558"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"小松島"	"コマツシマ"						"学校法人　東北薬科大学"	"ガツコウホウジン　トウホクヤツカダイガク"	"小松島４丁目４−１"	
980857400	4	4101	41010069	"980-8574"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"星陵町"	"セイリョウマチ"						"東北大学医学部附属病院"	"トウホクダイガクイガクブフゾクビヨウイン"	"星陵町１−１"	
980857500	4	4101	41010069	"980-8575"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"星陵町"	"セイリョウマチ"						"東北大学　（医学部等）"	"トウホクダイガク　（イガクブトウ）"	"星陵町２−１"	
980857300	4	4101	41010069	"980-8573"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"星陵町"	"セイリョウマチ"						"国立大学法人　東北大学　東北メディカル・メガバンク機構"	"コクリツダイガクホウジン　トウホクダイガク　トウホクメデイカル・メガバンクキコウ"	"星陵町２−１"	
980851100	4	4101	41010078	"980-8511"	1	0	"宮城県"	"ミヤギケン"	"仙台市青葉区"	"センダイシアオバク"	"土樋"	"ツチトイ"						"東北学院大学"	"トウホクガクインダイガク"	"土樋１丁目３−１"	
983851100	4	4102	41020033	"983-8511"	1	0	"宮城県"	"ミヤギケン"	"仙台市宮城野区"	"センダイシミヤギノク"	"榴ケ岡"	"ツツジガオカ"						"東北福祉大学　仙台駅東口キャンパス"	"トウホクフクシダイガク　センダイエキヒガシグチキヤンパス"	"榴ケ岡二丁目５番２６号"	
983853600	4	4102	41020065	"983-8536"	1	0	"宮城県"	"ミヤギケン"	"仙台市宮城野区"	"センダイシミヤギノク"	"福室"	"フクムロ"						"東北医科薬科大学　医学部"	"トウホクイカヤツカダイガク　イガクブ"	"福室１丁目１５番１号"	
983851200	4	4102	41020065	"983-8512"	1	0	"宮城県"	"ミヤギケン"	"仙台市宮城野区"	"センダイシミヤギノク"	"福室"	"フクムロ"						"東北薬科大学病院"	"トウホクヤツカダイガクビヨウイン"	"福室１丁目１２番１号"	
